amp_raw,corr,degree,drop_eff_steps,estimator,feature_l2,feature_max,feature_mean,feature_peak_to_mean,kappa,max_drop,min_modes,nuisance_family,nuisance_modes,orth_corr,orth_feature_l2,orth_feature_retention,orth_projection_dot,orth_raw_kappa,orth_resid_scale,phi_norm,positive_overlap,projection_dot,r2,raw_kappa,resid_robust_scale,resid_std,retention_target,scale,selected_modes,smooth_id_weight,tau,total_drop,train_curve,train_label
0.07028258086618652,0.7749996484485983,2,1.0,legacy_smooth_G_m2,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.017117152863536645,0.8999999999999999,,legacy_smooth_G,2,0.8915096135371119,3.9324425239211505,0.3617608660639815,0.11192677020115306,0.0284624046048479,0.004546023254081977,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,,100,,0.9996571526506726,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,0.8828684614369372,2,1.0,legacy_smooth_G_m2,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.026355400498795593,0.8999999999999999,,legacy_smooth_G,2,0.8746054734974097,3.9324425239211505,0.3617608660639815,0.17233443427802414,0.04382376429654325,0.005841870594023111,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,,400,,0.9996571526506726,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,0.774290846915672,2,1.0,legacy_smooth_G_m2,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,0.014100234638063053,0.7,,legacy_smooth_G,2,0.7670813357573183,1.5372622482891107,0.6456084819189877,0.0269848344361795,0.01755382626888298,0.001622972573284195,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,,25,,0.9992715352590258,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,0.5815254899829824,2,1.0,legacy_smooth_G_m2,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.01803053339126788,0.7,,legacy_smooth_G,2,0.8085129712834455,1.5992551176816145,0.6716357435070672,0.035195282213131535,0.022007296912173045,0.002103160556687885,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,,100,,0.9992715352590258,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.0437320449527973,0.7339771420310921,2,1.0,legacy_smooth_G_m2,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.030319283291837206,0.7,,legacy_smooth_G,2,0.7978561342066719,1.5992551176816145,0.6716357435070672,0.05918270462663543,0.03700641878353378,0.0031243898026038475,1.5430925491417864,0.9345709422444535,0.06748259272539518,0.08805942381317033,0.02834051980687712,0.006596053944401569,0.008240364793057512,,400,,0.9992715352590258,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.020384922919084385,0.630122474579084,2,1.0,legacy_smooth_G_m2,0.43334458822817123,0.3999999999999999,0.020460631823060987,19.549738417616393,0.022089066343158444,0.3999999999999999,,legacy_smooth_G,2,0.6344838213159744,0.34738729017540093,0.801642156408999,0.008601667949239382,0.024761032405348722,0.001420445689523199,0.6582891372551816,1.0,0.013419173321417437,0.3399336845553441,0.030966518761166042,0.002419133433035098,0.0028371434424280502,,25,,0.9961051643574522,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.012012488270498736,0.5677353309044975,2,1.0,legacy_smooth_G_m2,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.016720250313168705,0.3999999999999999,,legacy_smooth_G,2,0.599510621488333,0.35834351467038,0.8269250945987962,0.006612148935104806,0.01845198437925394,0.0015049558393207653,0.6582891373065478,0.983920539872176,0.007907690540491638,0.30318795197160264,0.01824804267566827,0.0016775796996113938,0.0018185629731887422,,100,,0.9961051643574522,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.01650168360142893,0.6135896551001625,2,1.0,legacy_smooth_G_m2,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.027876019715167843,0.3999999999999999,,legacy_smooth_G,2,0.5667220505077348,0.35834351467038,0.8269250945987962,0.011023781978278083,0.03076316865513316,0.002249390422118939,0.6582891373065478,0.9745164439064753,0.010862879062090259,0.06569648964623309,0.025067531372228207,0.0014712257020655672,0.0033252566833045887,,400,,0.9961051643574522,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.14844057858281434,-0.038338926020639534,,56610.171676919636,dct_low_frequency_G_m1,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.08338016040965661,2.0242220699289173e-05,,dct_low_frequency,1,0.49947703315694714,0.003100476589408128,0.03261097026391632,0.0018723649238634875,0.6038958430648614,0.0033968233348605713,0.30834177492803116,1.0,0.04577043147156886,-1.723657766871502,0.4814157232423704,0.0033523329863594025,0.00295752667238241,,25,,8.414274335231301e-05,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.16522964359660816,0.42486160576900356,,56610.171676919636,dct_low_frequency_G_m1,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.131640209666362,2.0242220699289173e-05,,dct_low_frequency,1,0.6046396579985641,0.003100476589408128,0.03261097026391632,0.0029560810382032524,0.9534279498519161,0.0050924622232156845,0.30834177492803116,0.999987037612911,0.05094720157730417,-0.16542168679991298,0.5358652541815775,0.005447659472037359,0.0038620886323853807,,100,,8.414274335231301e-05,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.10557334737191665,0.5519162762632617,,56610.171676919636,dct_low_frequency_G_m1,0.09508274050125376,0.021193824707322208,0.011363254984441705,1.8651191701972967,0.19262848047609585,2.0242220699289173e-05,,dct_low_frequency,1,0.5893492975477967,0.003121610885551555,0.032830468170092275,0.004333602965112463,1.3882585382984918,0.006494188069744427,0.30835489375272407,0.9545670409774167,0.03255405831198679,0.26323285722447143,0.3423761046470629,0.00695246595891458,0.006097469982571264,,400,,8.414356205870405e-05,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.046337416182712206,0.7998285798301223,,2842.3242127574717,dct_low_frequency_G_m1,0.9438286145394619,0.19020175165830108,0.03115714868201178,6.104594281058583,0.019648602437700197,0.0005754806207201073,,dct_low_frequency,1,0.647306472515198,0.47818501884424935,0.5066439091567256,0.013349240346478084,0.027916475465380678,0.0025734768884747915,0.9715084222689281,1.0,0.04501719008768543,0.4716764687439958,0.04769636075258369,0.0015772934021270055,0.003323870938767359,,25,,0.8876272844795522,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.07327143445958952,0.9645067924639876,,2842.3242127574717,dct_low_frequency_G_m1,0.9438286145394619,0.19020175165830108,0.030974943134163758,6.140503659182457,0.044546176626642855,0.0005754806207201073,,dct_low_frequency,1,0.9417569555330726,0.48057929386417836,0.5091806779970064,0.03033861058539868,0.06312925041246782,0.0033561617233127516,0.9715084222689281,1.0,0.071183815689217,0.8341842773155973,0.07542027714846399,0.0012062006480936325,0.004656444054153262,,100,,0.8876272844795522,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.09880355762866455,0.9630825252534042,,2842.3242127574717,dct_low_frequency_G_m1,0.9529421754440708,0.19021940771026472,0.031238178436595314,6.089324577499179,0.07813490110816339,0.0005754806207201073,,dct_low_frequency,1,0.9419029628614786,0.4822385014824791,0.5060522179719416,0.05356101783866285,0.11106748564041988,0.005587716477674304,0.9761875718549539,1.0,0.09645080501215705,0.8864955854076416,0.10121370162592605,0.001953267821735734,0.007813071286942936,,400,,0.8876316940905121,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.038587065976002644,0.7421776614409937,,3999.000000000001,dct_low_frequency_G_m1,0.5721837247862505,0.24895816290543804,0.022420587773571067,11.103998049458134,0.02080962454427099,0.0002250000000002901,,dct_low_frequency,1,0.5831963719055735,0.3269359591216196,0.5713828355459646,0.009155544150827507,0.02800409038952384,0.002189148875165891,0.7564282681036256,1.0,0.029188347487428018,0.31811865147097595,0.0510121945505036,0.001547371771584771,0.002939418314843967,,25,,0.7652294183995945,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05960235876750827,0.9575628569010615,,3999.000000000001,dct_low_frequency_G_m1,0.5721837247862505,0.24895816290543804,0.02228947322518761,11.169315685043184,0.04730622175292937,0.0002250000000002901,,dct_low_frequency,1,0.9369525068508128,0.3282450126690241,0.5736706558573401,0.020853384872913494,0.06352993668769119,0.0025750177724053326,0.7564282681036256,1.0,0.04508490901739723,0.75809798956189,0.07879446245039477,0.0012062006480936325,0.003785289883168282,,100,,0.7652294183995945,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.07801302235327828,0.9545284127726327,,3999.000000000001,dct_low_frequency_G_m1,0.5890891345460179,0.25331762618423714,0.022663865639948686,11.177158839916714,0.0826638167163863,0.0002250000000002901,,dct_low_frequency,1,0.9332073591881878,0.3370069398851072,0.5720814052101334,0.03744779669579386,0.1111187701611148,0.004331030192317845,0.7675214228580319,0.9999883258396075,0.05987666591804361,0.8540846239539963,0.1016427946242594,0.001595459654683224,0.006381838618732896,,400,,0.7655415869579296,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05744581636839312,0.8694804302664776,,1.0,dct_low_frequency_G_m1,10.70275226864739,0.8999999999999999,0.21316602486886502,4.22206118706609,0.01640140894063579,0.8999999999999999,,dct_low_frequency,1,0.9072287060712088,4.669063102388606,0.4362488250864354,0.11595422951703398,0.02483458179387508,0.003612484296222332,3.271506116247896,0.9774041637917499,0.18793433960205158,0.7094428624214087,0.017559440308880722,0.004347085353796467,0.0062155954412196745,,25,,0.9996571526506726,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.07028258086618652,0.7749996484485983,,1.0,dct_low_frequency_G_m1,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.02444350962529896,0.8999999999999999,,dct_low_frequency,1,0.9376592582991045,5.850070033029485,0.5381709685036774,0.19493897479284666,0.033322502755047646,0.003663077970512654,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,,100,,0.9996571526506726,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,0.8828684614369372,,1.0,dct_low_frequency_G_m1,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.03709697249867526,0.8999999999999999,,dct_low_frequency,1,0.9219540451013274,5.850070033029485,0.5381709685036774,0.2958513690409437,0.05057227817283681,0.005928414797501405,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,,400,,0.9996571526506726,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,0.774290846915672,,1.0,dct_low_frequency_G_m1,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,0.018986814479665482,0.7,,dct_low_frequency,1,0.8142324417521598,1.9078593010420188,0.8012492002790073,0.04047803794217009,0.02121646911806449,0.003464994514181645,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,,25,,0.9992715352590258,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,0.5815254899829824,,1.0,dct_low_frequency_G_m1,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.02336013725012964,0.7,,dct_low_frequency,1,0.878564947383946,2.001991864460574,0.8407722317195467,0.05101505958595551,0.02548215129720382,0.0014586209470973778,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,,100,,0.9992715352590258,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.0437320449527973,0.7339771420310921,,1.0,dct_low_frequency_G_m1,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.04090806245810139,0.7,,dct_low_frequency,1,0.8461499887409175,2.001991864460574,0.8407722317195467,0.08933711396898794,0.04462411439072423,0.0032653739100809965,1.5430925491417864,0.9345709422444535,0.06748259272539518,0.08805942381317033,0.02834051980687712,0.006596053944401569,0.008240364793057512,,400,,0.9992715352590258,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.020384922919084385,0.630122474579084,,1.0,dct_low_frequency_G_m1,0.43334458822817123,0.3999999999999999,0.020460631823060987,19.549738417616393,0.025596785054904165,0.3999999999999999,,dct_low_frequency,1,0.6906045775496081,0.3928935206267495,0.9066538069234573,0.01059591114075235,0.026968912910168633,0.002072196646994175,0.6582891372551816,1.0,0.013419173321417437,0.3399336845553441,0.030966518761166042,0.002419133433035098,0.0028371434424280502,,25,,0.9961051643574522,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.012012488270498736,0.5677353309044975,,1.0,dct_low_frequency_G_m1,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.015907537180240655,0.3999999999999999,,dct_low_frequency,1,0.581016238713596,0.39770330067028425,0.9177530109106008,0.006624927161423513,0.01665796373894293,0.0014310135132295943,0.6582891373065478,0.983920539872176,0.007907690540491638,0.30318795197160264,0.01824804267566827,0.0016775796996113938,0.0018185629731887422,,100,,0.9961051643574522,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.01650168360142893,0.6135896551001625,,1.0,dct_low_frequency_G_m1,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.03217733811875998,0.3999999999999999,,dct_low_frequency,1,0.6127199518795153,0.39770330067028425,0.9177530109106008,0.013400724378005583,0.03369528076689373,0.0013828014977432994,0.6582891373065478,0.9745164439064753,0.010862879062090259,0.06569648964623309,0.025067531372228207,0.0014712257020655672,0.0033252566833045887,,400,,0.9961051643574522,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.14844057858281434,-0.038338926020639534,,56610.171676919636,dct_low_frequency_G_m2,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.014378755183277766,2.0242220699289173e-05,,dct_low_frequency,2,0.15794970451516896,0.002258606467749806,0.02375613755939973,0.0002997680511833672,0.1327225683020463,0.0008451097518458485,0.30834177492803116,1.0,0.04577043147156886,-1.723657766871502,0.4814157232423704,0.0033523329863594025,0.00295752667238241,,25,,8.414274335231301e-05,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.16522964359660816,0.42486160576900356,,56610.171676919636,dct_low_frequency_G_m2,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.02350848189704072,2.0242220699289173e-05,,dct_low_frequency,2,0.46780051329965977,0.002258606467749806,0.02375613755939973,0.0004901044433075128,0.21699417331244594,0.0009769001289154937,0.30834177492803116,0.999987037612911,0.05094720157730417,-0.16542168679991298,0.5358652541815775,0.005447659472037359,0.0038620886323853807,,100,,8.414274335231301e-05,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.10557334737191665,0.5519162762632617,,56610.171676919636,dct_low_frequency_G_m2,0.09508274050125376,0.021193824707322208,0.011363254984441705,1.8651191701972967,0.03745865568260941,2.0242220699289173e-05,,dct_low_frequency,2,0.3295699956765453,0.002271762911836027,0.02389248458615969,0.0007818942705413103,0.3441795208767571,0.0010719298058762274,0.30835489375272407,0.9545670409774167,0.03255405831198679,0.26323285722447143,0.3423761046470629,0.00695246595891458,0.006097469982571264,,400,,8.414356205870405e-05,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.046337416182712206,0.7998285798301223,,2842.3242127574717,dct_low_frequency_G_m2,0.9438286145394619,0.19020175165830108,0.03115714868201178,6.104594281058583,0.0222544230574022,0.0005754806207201073,,dct_low_frequency,2,0.7498196917207988,0.25348329451282636,0.268569198483681,0.01111728479728399,0.04385805707098166,0.002657396091725914,0.9715084222689281,1.0,0.04501719008768543,0.4716764687439958,0.04769636075258369,0.0015772934021270055,0.003323870938767359,,25,,0.8876272844795522,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.07327143445958952,0.9645067924639876,,2842.3242127574717,dct_low_frequency_G_m2,0.9438286145394619,0.19020175165830108,0.030974943134163758,6.140503659182457,0.033386067004122194,0.0005754806207201073,,dct_low_frequency,2,0.9053620673537605,0.25614878571042715,0.271393324767351,0.01676195955798162,0.06543837212225083,0.0024828836672515023,0.9715084222689281,1.0,0.071183815689217,0.8341842773155973,0.07542027714846399,0.0012062006480936325,0.004656444054153262,,100,,0.8876272844795522,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.09880355762866455,0.9630825252534042,,2842.3242127574717,dct_low_frequency_G_m2,0.9529421754440708,0.19021940771026472,0.031238178436595314,6.089324577499179,0.05821053454918079,0.0005754806207201073,,dct_low_frequency,2,0.9044660136781631,0.25541567803326537,0.2680285169603725,0.029325889796800213,0.11481632616530613,0.0033751074206291648,0.9761875718549539,1.0,0.09645080501215705,0.8864955854076416,0.10121370162592605,0.001953267821735734,0.007813071286942936,,400,,0.8876316940905121,0.07351091520805572,0.8999424188010638,wsd_20000_24000.csv,WSD sharp
0.038587065976002644,0.7421776614409937,,3999.000000000001,dct_low_frequency_G_m2,0.5721837247862505,0.24895816290543804,0.022420587773571067,11.103998049458134,0.025589692136019162,0.0002250000000002901,,dct_low_frequency,2,0.7255863659141377,0.19674869013676327,0.343855795986267,0.008831837376522473,0.04488892592059097,0.002202012243356239,0.7564282681036256,1.0,0.029188347487428018,0.31811865147097595,0.0510121945505036,0.001547371771584771,0.002939418314843967,,25,,0.7652294183995945,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05960235876750827,0.9575628569010615,,3999.000000000001,dct_low_frequency_G_m2,0.5721837247862505,0.24895816290543804,0.02228947322518761,11.169315685043184,0.03771261444802865,0.0002250000000002901,,dct_low_frequency,2,0.9087321313981288,0.1984013898194818,0.3467442033476192,0.013067374707821787,0.06586332242788881,0.0019036708227221529,0.7564282681036256,1.0,0.04508490901739723,0.75809798956189,0.07879446245039477,0.0012062006480936325,0.003785289883168282,,100,,0.7652294183995945,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.07801302235327828,0.9545284127726327,,3999.000000000001,dct_low_frequency_G_m2,0.5890891345460179,0.25331762618423714,0.022663865639948686,11.177158839916714,0.06495355617313857,0.0002250000000002901,,dct_low_frequency,2,0.9002961165720254,0.2031609425230321,0.3448730092086969,0.023093730477113866,0.11367209755140685,0.002686382799540355,0.7675214228580319,0.9999883258396075,0.05987666591804361,0.8540846239539963,0.1016427946242594,0.001595459654683224,0.006381838618732896,,400,,0.7655415869579296,0.07506249912819138,0.899775,wsdld_20000_24000.csv,WSD linear
0.05744581636839312,0.8694804302664776,,1.0,dct_low_frequency_G_m2,10.70275226864739,0.8999999999999999,0.21316602486886502,4.22206118706609,0.01158200166154098,0.8999999999999999,,dct_low_frequency,2,0.8794807776677678,3.342675502059345,0.31231924444811904,0.06928485164064874,0.020727363932862744,0.002397545906508331,3.271506116247896,0.9774041637917499,0.18793433960205158,0.7094428624214087,0.017559440308880722,0.004347085353796467,0.0062155954412196745,,25,,0.9996571526506726,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.07028258086618652,0.7749996484485983,,1.0,dct_low_frequency_G_m2,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.014974297110146556,0.8999999999999999,,dct_low_frequency,2,0.8781048135680675,3.064833233979318,0.2819460725291106,0.0864441314331936,0.028205166426284237,0.0029749575889012536,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,,100,,0.9996571526506726,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,0.8828684614369372,,1.0,dct_low_frequency_G_m2,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.023015469750406404,0.8999999999999999,,dct_low_frequency,2,0.8451150338601047,3.064833233979318,0.2819460725291106,0.132864486223711,0.0433512938813974,0.0037140085086525216,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,,400,,0.9996571526506726,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,0.774290846915672,,1.0,dct_low_frequency_G_m2,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,0.01162091151379631,0.7,,dct_low_frequency,2,0.7336133110370626,1.3589399622321339,0.5707179546054485,0.02091109772127973,0.015387801008465523,0.0008583161177524619,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,,25,,0.9992715352590258,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,0.5815254899829824,,1.0,dct_low_frequency_G_m2,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.015944696648958017,0.7,,dct_low_frequency,2,0.8244431562840872,1.3941530291999236,0.5854994590773822,0.02906075398906576,0.020844737543441086,0.002175043760436742,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,,100,,0.9992715352590258,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
