adiabatic_factor,backbone_params,base_mae,base_vs_official_baseline_pct,cooldown_support_span,corr_mae,corr_vs_official_baseline_pct,delta_vs_own_baseline_pct,description,effective_tau_steps,group,nonharm_vs_own_baseline,residual_params,scale,test_curve,test_label,variant,win_vs_own_baseline
0.0,21,0.0032781062167547585,0.0,21840.0,0.0032781062167547585,0.0,0.0,official public-split MPL parameters; diagnostic reference,256.0,extra_control,1,0,100,cosine_24000.csv,Cosine 24k,frozen_official,0
1.0,21,0.001848699219840022,0.0,0.0,0.001848699219840022,0.0,0.0,official public-split MPL parameters; diagnostic reference,128.0,extra_control,1,0,100,constant_24000.csv,Constant 24k,frozen_official,0
1.0,21,0.004776169698442608,0.0,0.0,0.004776169698442608,0.0,0.0,official public-split MPL parameters; diagnostic reference,128.0,extra_control,1,0,100,constant_72000.csv,Constant 72k,frozen_official,0
0.8168498168498168,21,0.004701998914275349,0.0,4000.0,0.00377928904440882,-19.623778879768906,-19.623778879768906,official public-split MPL parameters; diagnostic reference,256.0,core_wsd,1,0,400,wsd_20000_24000.csv,WSD sharp,frozen_official,1
0.8168498168498168,21,0.0038535563963712593,0.0,4000.0,0.002987769755480256,-22.467210852455153,-22.467210852455153,official public-split MPL parameters; diagnostic reference,256.0,core_wsd,1,0,400,wsdld_20000_24000.csv,WSD linear,frozen_official,1
0.9998554913294798,21,0.008173606778800102,0.0,2.0,0.007432257528230927,-9.070038119426227,-9.070038119426227,official public-split MPL parameters; diagnostic reference,130.0,core_wsd,1,0,400,wsdcon_3.csv,WSD-con 3e-5,frozen_official,1
0.9998554913294798,21,0.006687305974578527,0.0,2.0,0.006131286705620363,-8.314548056748784,-8.314548056748784,official public-split MPL parameters; diagnostic reference,130.0,core_wsd,1,0,400,wsdcon_9.csv,WSD-con 9e-5,frozen_official,1
0.9998554913294798,21,0.0025579541942073844,0.0,2.0,0.002296486768436446,-10.22173994995863,-10.22173994995863,official public-split MPL parameters; diagnostic reference,130.0,core_wsd,1,0,400,wsdcon_18.csv,WSD-con 18e-5,frozen_official,1
0.0,21,0.007134640765897494,0.0,21840.0,0.007134640765897494,0.0,0.0,official public-split MPL parameters; diagnostic reference,256.0,extra_control,1,0,400,cosine_24000.csv,Cosine 24k,frozen_official,0
1.0,21,0.001679822173746335,0.0,0.0,0.001679822173746335,0.0,0.0,official public-split MPL parameters; diagnostic reference,128.0,extra_control,1,0,400,constant_24000.csv,Constant 24k,frozen_official,0
1.0,21,0.004118245803084534,0.0,0.0,0.004118245803084534,0.0,0.0,official public-split MPL parameters; diagnostic reference,128.0,extra_control,1,0,400,constant_72000.csv,Constant 72k,frozen_official,0
0.8168498168498168,21,0.004303325702859985,26.256999796731016,4000.0,0.0038679303904694848,13.482761994686232,-10.11764719786692,three independent MPL fits from cosine_24000 + cosine_72000,256.0,core_wsd,1,0,25,wsd_20000_24000.csv,WSD sharp,cosine_independent,1
0.8168498168498168,21,0.003860602372604268,23.102193215794586,4000.0,0.0035502948095588877,13.207483039629441,-8.037801697667568,three independent MPL fits from cosine_24000 + cosine_72000,256.0,core_wsd,1,0,25,wsdld_20000_24000.csv,WSD linear,cosine_independent,1
0.9998554913294798,21,0.008591406057766149,91.46527274477788,2.0,0.0075821740623842615,68.97385772384801,-11.746994480252715,three independent MPL fits from cosine_24000 + cosine_72000,130.0,core_wsd,1,0,25,wsdcon_3.csv,WSD-con 3e-5,cosine_independent,1
0.9998554913294798,21,0.006052212378600692,106.80840626460855,2.0,0.005267254164371999,79.98582517956044,-12.969773119729478,three independent MPL fits from cosine_24000 + cosine_72000,130.0,core_wsd,1,0,25,wsdcon_9.csv,WSD-con 9e-5,cosine_independent,1
0.9998554913294798,21,0.004134387912738256,65.0573544757035,2.0,0.0036858403592527995,47.149970336264204,-10.849188875176885,three independent MPL fits from cosine_24000 + cosine_72000,130.0,core_wsd,1,0,25,wsdcon_18.csv,WSD-con 18e-5,cosine_independent,1
0.0,21,0.005143481872344928,16.155324366443025,21840.0,0.005143481872344928,16.155324366443025,0.0,three independent MPL fits from cosine_24000 + cosine_72000,256.0,extra_control,1,0,25,cosine_24000.csv,Cosine 24k,cosine_independent,0
1.0,21,0.0027829504099139567,-26.017231739081726,0.0,0.0027829504099139567,-26.017231739081726,0.0,three independent MPL fits from cosine_24000 + cosine_72000,128.0,extra_control,1,0,25,constant_24000.csv,Constant 24k,cosine_independent,0
1.0,21,0.009323393150473466,490.27031703608924,0.0,0.009323393150473466,490.27031703608924,0.0,three independent MPL fits from cosine_24000 + cosine_72000,128.0,extra_control,1,0,25,constant_72000.csv,Constant 72k,cosine_independent,0
0.8168498168498168,21,0.004344890305179187,15.923387235852783,4000.0,0.0037096290736746747,-1.025633007038096,-14.62088077913658,three independent MPL fits from cosine_24000 + cosine_72000,256.0,core_wsd,1,0,100,wsd_20000_24000.csv,WSD sharp,cosine_independent,1
0.8168498168498168,21,0.0036178807709199698,11.37719628581988,4000.0,0.0031121022330180275,-4.19329900132449,-13.979967000773518,three independent MPL fits from cosine_24000 + cosine_72000,256.0,core_wsd,1,0,100,wsdld_20000_24000.csv,WSD linear,cosine_independent,1
0.9998554913294798,21,0.007928074250295227,39.83974710097091,2.0,0.007014339960692616,23.722797644959414,-11.525299344523487,three independent MPL fits from cosine_24000 + cosine_72000,130.0,core_wsd,1,0,100,wsdcon_3.csv,WSD-con 3e-5,cosine_independent,1
0.9998554913294798,21,0.0062566970131816045,26.791783347516418,2.0,0.005545622083695087,12.381870543147077,-11.365021000512332,three independent MPL fits from cosine_24000 + cosine_72000,130.0,core_wsd,1,0,100,wsdcon_9.csv,WSD-con 9e-5,cosine_independent,1
0.9998554913294798,21,0.0026712241180200675,93.33714129153006,2.0,0.0022647845479968646,63.919967327748715,-15.215479947240784,three independent MPL fits from cosine_24000 + cosine_72000,130.0,core_wsd,1,0,100,wsdcon_18.csv,WSD-con 18e-5,cosine_independent,1
0.0,21,0.003600787534433194,9.843528438132253,21840.0,0.003600787534433194,9.843528438132253,0.0,three independent MPL fits from cosine_24000 + cosine_72000,256.0,extra_control,1,0,100,cosine_24000.csv,Cosine 24k,cosine_independent,0
1.0,21,0.0031561208930564913,70.72116757476685,0.0,0.0031561208930564913,70.72116757476685,0.0,three independent MPL fits from cosine_24000 + cosine_72000,128.0,extra_control,1,0,100,constant_24000.csv,Constant 24k,cosine_independent,0
1.0,21,0.005553172100074478,16.268316468848077,0.0,0.005553172100074478,16.268316468848077,0.0,three independent MPL fits from cosine_24000 + cosine_72000,128.0,extra_control,1,0,100,constant_72000.csv,Constant 72k,cosine_independent,0
0.8168498168498168,21,0.007276453411883992,54.75234138809677,4000.0,0.006323795753825737,34.49164640652267,-13.092335017253909,three independent MPL fits from cosine_24000 + cosine_72000,256.0,core_wsd,1,0,400,wsd_20000_24000.csv,WSD sharp,cosine_independent,1
0.8168498168498168,21,0.006065618893503333,57.403143216356845,4000.0,0.005219189111768301,35.43824392145925,-13.954549347661994,three independent MPL fits from cosine_24000 + cosine_72000,256.0,core_wsd,1,0,400,wsdld_20000_24000.csv,WSD linear,cosine_independent,1
0.9998554913294798,21,0.015378430871178581,88.14742729079703,2.0,0.014394940938005444,76.11491875706116,-6.39525541592374,three independent MPL fits from cosine_24000 + cosine_72000,130.0,core_wsd,1,0,400,wsdcon_3.csv,WSD-con 3e-5,cosine_independent,1
0.9998554913294798,21,0.009032886016726277,35.07511172756801,2.0,0.008260192319938086,23.52047822155605,-8.554228353567028,three independent MPL fits from cosine_24000 + cosine_72000,130.0,core_wsd,1,0,400,wsdcon_9.csv,WSD-con 9e-5,cosine_independent,1
0.9998554913294798,21,0.004868849724276598,90.34155245243845,2.0,0.0044241571091859526,72.95685431759014,-9.133422477045471,three independent MPL fits from cosine_24000 + cosine_72000,130.0,core_wsd,1,0,400,wsdcon_18.csv,WSD-con 18e-5,cosine_independent,1
0.0,21,0.004080041878722079,-42.81363263271694,21840.0,0.004080041878722079,-42.81363263271694,0.0,three independent MPL fits from cosine_24000 + cosine_72000,256.0,extra_control,1,0,400,cosine_24000.csv,Cosine 24k,cosine_independent,0
1.0,21,0.00429385526447914,155.61367932791336,0.0,0.00429385526447914,155.61367932791336,0.0,three independent MPL fits from cosine_24000 + cosine_72000,128.0,extra_control,1,0,400,constant_24000.csv,Constant 24k,cosine_independent,0
1.0,21,0.005271487961028003,28.003237618300968,0.0,0.005271487961028003,28.003237618300968,0.0,three independent MPL fits from cosine_24000 + cosine_72000,128.0,extra_control,1,0,400,constant_72000.csv,Constant 72k,cosine_independent,0
0.8168498168498168,17,0.004278331125486686,25.523673860410966,4000.0,0.0038516259259658496,13.004398767344828,-9.97363661215671,"per-scale L0,A,alpha,B,C with shared beta,gamma",256.0,core_wsd,1,0,25,wsd_20000_24000.csv,WSD sharp,shared_beta_gamma,1
0.8168498168498168,17,0.0038400816173179216,22.447852328444974,4000.0,0.003536069606744091,12.753887072878856,-7.9168111740855585,"per-scale L0,A,alpha,B,C with shared beta,gamma",256.0,core_wsd,1,0,25,wsdld_20000_24000.csv,WSD linear,shared_beta_gamma,1
0.9998554913294798,17,0.00824148549019452,83.6670571257469,2.0,0.007356904010341392,63.95356283083338,-10.733277161084342,"per-scale L0,A,alpha,B,C with shared beta,gamma",130.0,core_wsd,1,0,25,wsdcon_3.csv,WSD-con 3e-5,shared_beta_gamma,1
0.9998554913294798,17,0.0057817442630740115,97.56631817873122,2.0,0.005093278213702864,74.04094307108215,-11.907583906264074,"per-scale L0,A,alpha,B,C with shared beta,gamma",130.0,core_wsd,1,0,25,wsdcon_9.csv,WSD-con 9e-5,shared_beta_gamma,1
0.9998554913294798,17,0.00397752393682585,58.79486691451721,2.0,0.0035838710821998678,43.079046305091296,-9.8969323850286,"per-scale L0,A,alpha,B,C with shared beta,gamma",130.0,core_wsd,1,0,25,wsdcon_18.csv,WSD-con 18e-5,shared_beta_gamma,1
0.0,17,0.005149787326441785,16.297720526102143,21840.0,0.005149787326441785,16.297720526102143,0.0,"per-scale L0,A,alpha,B,C with shared beta,gamma",256.0,extra_control,1,0,25,cosine_24000.csv,Cosine 24k,shared_beta_gamma,0
1.0,17,0.0027770641778505877,-26.173713055142144,0.0,0.0027770641778505877,-26.173713055142144,0.0,"per-scale L0,A,alpha,B,C with shared beta,gamma",128.0,extra_control,1,0,25,constant_24000.csv,Constant 24k,shared_beta_gamma,0
1.0,17,0.009311103668941787,489.49226166045116,0.0,0.009311103668941787,489.49226166045116,0.0,"per-scale L0,A,alpha,B,C with shared beta,gamma",128.0,extra_control,1,0,25,constant_72000.csv,Constant 72k,shared_beta_gamma,0
0.8168498168498168,17,0.004345122425072238,15.929580286161805,4000.0,0.0037098755479306376,-1.019056976664301,-14.61976936428987,"per-scale L0,A,alpha,B,C with shared beta,gamma",256.0,core_wsd,1,0,100,wsd_20000_24000.csv,WSD sharp,shared_beta_gamma,1
0.8168498168498168,17,0.0036181159193837634,11.384435379163893,4000.0,0.0031123654580172727,-4.1851955661190265,-13.978282416463594,"per-scale L0,A,alpha,B,C with shared beta,gamma",256.0,core_wsd,1,0,100,wsdld_20000_24000.csv,WSD linear,shared_beta_gamma,1
0.9998554913294798,17,0.007928854672376666,39.85351261615846,2.0,0.0070151196564227246,23.736550348361508,-11.524174092095574,"per-scale L0,A,alpha,B,C with shared beta,gamma",130.0,core_wsd,1,0,100,wsdcon_3.csv,WSD-con 3e-5,shared_beta_gamma,1
0.9998554913294798,17,0.0062570759779341945,26.79946305722676,2.0,0.0055460005175516774,12.389539494265378,-11.364341153761771,"per-scale L0,A,alpha,B,C with shared beta,gamma",130.0,core_wsd,1,0,100,wsdcon_9.csv,WSD-con 9e-5,shared_beta_gamma,1
0.9998554913294798,17,0.0026716467887930705,93.36773324314078,2.0,0.002265206927639637,63.95053820801386,-15.213083662793792,"per-scale L0,A,alpha,B,C with shared beta,gamma",130.0,core_wsd,1,0,100,wsdcon_18.csv,WSD-con 18e-5,shared_beta_gamma,1
0.0,17,0.0036013314501137364,9.860120813259154,21840.0,0.0036013314501137364,9.860120813259154,0.0,"per-scale L0,A,alpha,B,C with shared beta,gamma",256.0,extra_control,1,0,100,cosine_24000.csv,Cosine 24k,shared_beta_gamma,0
1.0,17,0.003156457061991605,70.73935165422694,0.0,0.003156457061991605,70.73935165422694,0.0,"per-scale L0,A,alpha,B,C with shared beta,gamma",128.0,extra_control,1,0,100,constant_24000.csv,Constant 24k,shared_beta_gamma,0
1.0,17,0.0055532197178769175,16.269313456087776,0.0,0.0055532197178769175,16.269313456087776,0.0,"per-scale L0,A,alpha,B,C with shared beta,gamma",128.0,extra_control,1,0,100,constant_72000.csv,Constant 72k,shared_beta_gamma,0
0.8168498168498168,17,0.007328900022028294,55.867752325029876,4000.0,0.006369524061583231,35.46417550725602,-13.09031311058263,"per-scale L0,A,alpha,B,C with shared beta,gamma",256.0,core_wsd,1,0,400,wsd_20000_24000.csv,WSD sharp,shared_beta_gamma,1
0.8168498168498168,17,0.006109742851562369,58.54816234986649,4000.0,0.005256372157180679,36.403145990815,-13.967374979840075,"per-scale L0,A,alpha,B,C with shared beta,gamma",256.0,core_wsd,1,0,400,wsdld_20000_24000.csv,WSD linear,shared_beta_gamma,1
0.9998554913294798,17,0.015698430008881607,92.06245704893281,2.0,0.014612087744562515,78.77160157082564,-6.920069482772984,"per-scale L0,A,alpha,B,C with shared beta,gamma",130.0,core_wsd,1,0,400,wsdcon_3.csv,WSD-con 3e-5,shared_beta_gamma,1
0.9998554913294798,17,0.009245811801615978,38.259141076593295,2.0,0.008400253685857258,25.614914552892,-9.145309615873142,"per-scale L0,A,alpha,B,C with shared beta,gamma",130.0,core_wsd,1,0,400,wsdcon_9.csv,WSD-con 9e-5,shared_beta_gamma,1
0.9998554913294798,17,0.004976341613748406,94.5438125912333,2.0,0.0044928375057115884,75.64182798448245,-9.716055399030775,"per-scale L0,A,alpha,B,C with shared beta,gamma",130.0,core_wsd,1,0,400,wsdcon_18.csv,WSD-con 18e-5,shared_beta_gamma,1
0.0,17,0.004075450150423398,-42.87799085970194,21840.0,0.004075450150423398,-42.87799085970194,0.0,"per-scale L0,A,alpha,B,C with shared beta,gamma",256.0,extra_control,1,0,400,cosine_24000.csv,Cosine 24k,shared_beta_gamma,0
1.0,17,0.004308898854274125,156.50922589409748,0.0,0.004308898854274125,156.50922589409748,0.0,"per-scale L0,A,alpha,B,C with shared beta,gamma",128.0,extra_control,1,0,400,constant_24000.csv,Constant 24k,shared_beta_gamma,0
1.0,17,0.005305275194432364,28.823665417415214,0.0,0.005305275194432364,28.823665417415214,0.0,"per-scale L0,A,alpha,B,C with shared beta,gamma",128.0,extra_control,1,0,400,constant_72000.csv,Constant 72k,shared_beta_gamma,0
0.8168498168498168,15,0.004274505029847041,25.411418504959737,4000.0,0.0038490948955081537,12.93013984899931,-9.952266551762845,"per-scale L0,A,alpha,B with shared C,beta,gamma",256.0,core_wsd,1,0,25,wsd_20000_24000.csv,WSD sharp,shared_c_beta_gamma,1
0.8168498168498168,15,0.003836948207198393,22.347937957388343,4000.0,0.0035338779363659205,12.684001753356334,-7.898732390077379,"per-scale L0,A,alpha,B with shared C,beta,gamma",256.0,core_wsd,1,0,25,wsdld_20000_24000.csv,WSD linear,shared_c_beta_gamma,1
0.9998554913294798,15,0.008203237151851792,82.81466713468073,2.0,0.0073318865832989605,63.39603261286377,-10.622033136712783,"per-scale L0,A,alpha,B with shared C,beta,gamma",130.0,core_wsd,1,0,25,wsdcon_3.csv,WSD-con 3e-5,shared_c_beta_gamma,1
0.9998554913294798,15,0.0057521382470189465,96.55465953009536,2.0,0.005073951153418857,73.3805236599511,-11.790173748893483,"per-scale L0,A,alpha,B with shared C,beta,gamma",130.0,core_wsd,1,0,25,wsdcon_9.csv,WSD-con 9e-5,shared_c_beta_gamma,1
0.9998554913294798,15,0.003960192011121518,58.102923665575254,2.0,0.003572395920363768,42.62092290331483,-9.79235576630354,"per-scale L0,A,alpha,B with shared C,beta,gamma",130.0,core_wsd,1,0,25,wsdcon_18.csv,WSD-con 18e-5,shared_c_beta_gamma,1
0.0,15,0.005150779275890622,16.3201217346306,21840.0,0.005150779275890622,16.3201217346306,0.0,"per-scale L0,A,alpha,B with shared C,beta,gamma",256.0,extra_control,1,0,25,cosine_24000.csv,Cosine 24k,shared_c_beta_gamma,0
1.0,15,0.002776150258599347,-26.19800895201938,0.0,0.002776150258599347,-26.19800895201938,0.0,"per-scale L0,A,alpha,B with shared C,beta,gamma",128.0,extra_control,1,0,25,constant_24000.csv,Constant 24k,shared_c_beta_gamma,0
1.0,15,0.009309185637100923,489.37082976923733,0.0,0.009309185637100923,489.37082976923733,0.0,"per-scale L0,A,alpha,B with shared C,beta,gamma",128.0,extra_control,1,0,25,constant_72000.csv,Constant 72k,shared_c_beta_gamma,0
0.8168498168498168,15,0.004345131581856382,15.92982459277479,4000.0,0.003709886668661591,-1.018760271175767,-14.61969335629173,"per-scale L0,A,alpha,B with shared C,beta,gamma",256.0,core_wsd,1,0,100,wsd_20000_24000.csv,WSD sharp,shared_c_beta_gamma,1
0.8168498168498168,15,0.003618125858608697,11.384741360227512,4000.0,0.0031123789578355624,-4.184779971463836,-13.978145607339732,"per-scale L0,A,alpha,B with shared C,beta,gamma",256.0,core_wsd,1,0,100,wsdld_20000_24000.csv,WSD linear,shared_c_beta_gamma,1
0.9998554913294798,15,0.007928850863437732,39.85344543199236,2.0,0.0070151153801521334,23.736474921141838,-11.52418552225648,"per-scale L0,A,alpha,B with shared C,beta,gamma",130.0,core_wsd,1,0,100,wsdcon_3.csv,WSD-con 3e-5,shared_c_beta_gamma,1
0.9998554913294798,15,0.006257084017155344,26.79962597180998,2.0,0.0055460082274408976,12.389695734946615,-11.364331815984198,"per-scale L0,A,alpha,B with shared C,beta,gamma",130.0,core_wsd,1,0,100,wsdcon_9.csv,WSD-con 9e-5,shared_c_beta_gamma,1
0.9998554913294798,15,0.0026716570758996624,93.36847780057691,2.0,0.0022652170388415107,63.95127003386556,-15.213031669541122,"per-scale L0,A,alpha,B with shared C,beta,gamma",130.0,core_wsd,1,0,100,wsdcon_18.csv,WSD-con 18e-5,shared_c_beta_gamma,1
0.0,15,0.00360133746678289,9.860304354265924,21840.0,0.00360133746678289,9.860304354265924,0.0,"per-scale L0,A,alpha,B with shared C,beta,gamma",256.0,extra_control,1,0,100,cosine_24000.csv,Cosine 24k,shared_c_beta_gamma,0
1.0,15,0.0031564781260384573,70.74049105249283,0.0,0.0031564781260384573,70.74049105249283,0.0,"per-scale L0,A,alpha,B with shared C,beta,gamma",128.0,extra_control,1,0,100,constant_24000.csv,Constant 24k,shared_c_beta_gamma,0
1.0,15,0.005553250864015067,16.2699655714881,0.0,0.005553250864015067,16.2699655714881,0.0,"per-scale L0,A,alpha,B with shared C,beta,gamma",128.0,extra_control,1,0,100,constant_72000.csv,Constant 72k,shared_c_beta_gamma,0
0.8168498168498168,15,0.0073306186305366235,55.9043029185043,4000.0,0.0063709664125008785,35.49485077843204,-13.091012728969309,"per-scale L0,A,alpha,B with shared C,beta,gamma",256.0,core_wsd,1,0,400,wsd_20000_24000.csv,WSD sharp,shared_c_beta_gamma,1
0.8168498168498168,15,0.006111230919273439,58.5867777886459,4000.0,0.005257585588411603,36.43463459786036,-13.968467926316318,"per-scale L0,A,alpha,B with shared C,beta,gamma",256.0,core_wsd,1,0,400,wsdld_20000_24000.csv,WSD linear,shared_c_beta_gamma,1
0.9998554913294798,15,0.015714686999006137,92.26135321025409,2.0,0.014622520963009152,78.89924679195002,-6.9499700252767305,"per-scale L0,A,alpha,B with shared C,beta,gamma",130.0,core_wsd,1,0,400,wsdcon_3.csv,WSD-con 3e-5,shared_c_beta_gamma,1
0.9998554913294798,15,0.009258317521655932,38.44614792340864,2.0,0.008408234320648484,25.734254610331632,-9.181832433582414,"per-scale L0,A,alpha,B with shared C,beta,gamma",130.0,core_wsd,1,0,400,wsdcon_9.csv,WSD-con 9e-5,shared_c_beta_gamma,1
0.9998554913294798,15,0.004983251983987281,94.81396481892071,2.0,0.004497168846756592,75.8111563115812,-9.754335899381028,"per-scale L0,A,alpha,B with shared C,beta,gamma",130.0,core_wsd,1,0,400,wsdcon_18.csv,WSD-con 18e-5,shared_c_beta_gamma,1
0.0,15,0.004075546756363838,-42.87663681899253,21840.0,0.004075546756363838,-42.87663681899253,0.0,"per-scale L0,A,alpha,B with shared C,beta,gamma",256.0,extra_control,1,0,400,cosine_24000.csv,Cosine 24k,shared_c_beta_gamma,0
1.0,15,0.004309365137658201,156.53698379558034,0.0,0.004309365137658201,156.53698379558034,0.0,"per-scale L0,A,alpha,B with shared C,beta,gamma",128.0,extra_control,1,0,400,constant_24000.csv,Constant 24k,shared_c_beta_gamma,0
1.0,15,0.005306278229585776,28.84802130099702,0.0,0.005306278229585776,28.84802130099702,0.0,"per-scale L0,A,alpha,B with shared C,beta,gamma",128.0,extra_control,1,0,400,constant_72000.csv,Constant 72k,shared_c_beta_gamma,0
