step,lr,train_loss,eval_loss
0,2.4e-06,205.39455410742121,205.39455410742121
20,5.04e-05,20.115421312449385,20.115421312449385
40,9.839999999999999e-05,12.289620630675133,12.289620630675133
60,0.00014639999999999998,9.400165152678003,9.400165152678003
80,0.00019439999999999998,7.878877195708119,7.878877195708119
100,0.00024239999999999998,6.931906681491919,6.931906681491919
120,0.00029039999999999996,6.284369144702801,6.284369144702801
140,0.00033839999999999993,5.813070995997823,5.813070995997823
160,0.00038639999999999996,5.453253162253461,5.453253162253461
180,0.00043439999999999993,5.167066147319169,5.167066147319169
200,0.00048239999999999996,4.937042273702916,4.937042273702916
220,0.0005304,4.745971493990004,4.745971493990004
240,0.0005784,4.585852972842856,4.585852972842856
260,0.0006263999999999999,4.448309842924155,4.448309842924155
280,0.0006744,4.329034867052883,4.329034867052883
300,0.0007223999999999999,4.225832576043739,4.225832576043739
320,0.0007704,4.134278696480962,4.134278696480962
340,0.0008183999999999999,4.053269687977245,4.053269687977245
360,0.0008663999999999999,3.9819214581606013,3.9819214581606013
380,0.0009143999999999999,3.9158923044193075,3.9158923044193075
400,0.0009624,3.8585068342271773,3.8585068342271773
420,0.0010103999999999998,3.8034725598602077,3.8034725598602077
440,0.0010584,3.75365056822692,3.75365056822692
460,0.0011064,3.7076536974568075,3.7076536974568075
480,0.0011543999999999999,3.6671756316414528,3.6671756316414528
500,0.0012,3.6283629709170744,3.6283629709170744
520,0.0012,3.593959859735361,3.593959859735361
540,0.0012,3.563163248714627,3.563163248714627
560,0.0012,3.534668626508622,3.534668626508622
580,0.0012,3.5078133330799557,3.5078133330799557
600,0.0012,3.4839283496925226,3.4839283496925226
620,0.0012,3.4625569387918484,3.4625569387918484
640,0.0012,3.4449037148290453,3.4449037148290453
660,0.0012,3.424493145230429,3.424493145230429
680,0.0012,3.4068563264050193,3.4068563264050193
700,0.0012,3.389802583385628,3.389802583385628
720,0.0012,3.3758808402350353,3.3758808402350353
740,0.0012,3.360476555456654,3.360476555456654
760,0.0012,3.347519528945015,3.347519528945015
780,0.0012,3.335108604540769,3.335108604540769
800,0.0012,3.3232660323938346,3.3232660323938346
820,0.0012,3.311741762994959,3.311741762994959
840,0.0012,3.299914586737226,3.299914586737226
860,0.0012,3.288945366340038,3.288945366340038
880,0.0012,3.279603579274617,3.279603579274617
900,0.0012,3.2698397114767546,3.2698397114767546
920,0.0012,3.2602199543079338,3.2602199543079338
940,0.0012,3.2522852724214233,3.2522852724214233
960,0.0012,3.245519982822974,3.245519982822974
980,0.0012,3.2363076784775275,3.2363076784775275
1000,0.0012,3.228942168973602,3.228942168973602
1020,0.0012,3.2205115211036555,3.2205115211036555
1040,0.0012,3.213306394885078,3.213306394885078
1060,0.0012,3.2085162829404306,3.2085162829404306
1080,0.0012,3.2001787202666963,3.2001787202666963
1100,0.0012,3.1955881382581874,3.1955881382581874
1120,0.0012,3.1874507623174457,3.1874507623174457
1140,0.0012,3.1813803763067017,3.1813803763067017
1160,0.0012,3.175424382686823,3.175424382686823
1180,0.0012,3.171554086570466,3.171554086570466
1200,0.0012,3.1644438975640203,3.1644438975640203
1220,0.0012,3.1606979510362403,3.1606979510362403
1240,0.0012,3.1550018723590942,3.1550018723590942
1260,0.0012,3.148064075709978,3.148064075709978
1280,0.0012,3.1454431666315927,3.1454431666315927
1300,0.0012,3.1402426844599596,3.1402426844599596
1320,0.0012,3.1355619614575567,3.1355619614575567
1340,0.0012,3.1306308969143015,3.1306308969143015
1360,0.0012,3.1275544924877243,3.1275544924877243
1380,0.0012,3.121716018637334,3.121716018637334
1400,0.0012,3.118625017134115,3.118625017134115
1420,0.0012,3.114046184085423,3.114046184085423
1440,0.0012,3.110501382739711,3.110501382739711
1460,0.0012,3.1065553989033403,3.1065553989033403
1480,0.0012,3.1032487838124116,3.1032487838124116
1500,0.0012,3.099200315485468,3.099200315485468
1520,0.0012,3.096623544903394,3.096623544903394
1540,0.0012,3.0922790909137787,3.0922790909137787
1560,0.0012,3.0896024276150715,3.0896024276150715
1580,0.0012,3.0857205618920216,3.0857205618920216
1600,0.0012,3.0823938056509403,3.0823938056509403
1620,0.0012,3.0779852313598854,3.0779852313598854
1640,0.0012,3.0771578690241252,3.0771578690241252
1660,0.0012,3.0749984448320937,3.0749984448320937
1680,0.0012,3.0719163121058135,3.0719163121058135
1700,0.0012,3.068099258446062,3.068099258446062
1720,0.0012,3.0647202037605563,3.0647202037605563
1740,0.0012,3.061516944190911,3.061516944190911
1760,0.0012,3.058394983449666,3.058394983449666
1780,0.0012,3.056710357295289,3.056710357295289
1800,0.0012,3.0535455622243903,3.0535455622243903
1820,0.0012,3.051229389872354,3.051229389872354
1840,0.0012,3.047970454614613,3.047970454614613
1860,0.0012,3.045763810499038,3.045763810499038
1880,0.0012,3.0428890917297324,3.0428890917297324
1900,0.0012,3.0405677159475992,3.0405677159475992
1920,0.0012,3.039329194349134,3.039329194349134
1940,0.0012,3.038671484177864,3.038671484177864
1960,0.0012,3.0345476901000867,3.0345476901000867
1980,0.0012,3.0311855650663064,3.0311855650663064
2000,0.0012,3.0287608129803956,3.0287608129803956
2020,0.0012,3.028479724084997,3.028479724084997
2040,0.0012,3.025344339244849,3.025344339244849
2060,0.0012,3.023196847828251,3.023196847828251
2080,0.0012,3.021807907894295,3.021807907894295
2100,0.0012,3.0191782692742217,3.0191782692742217
2120,0.0012,3.0175005532677357,3.0175005532677357
2140,0.0012,3.0137721960794006,3.0137721960794006
2160,0.0012,3.012542335099088,3.012542335099088
2180,0.0012,3.0107508797223232,3.0107508797223232
2200,0.0012,3.008169708491457,3.008169708491457
2220,0.0012,3.007591499907569,3.007591499907569
2240,0.0012,3.0058495017099776,3.0058495017099776
2260,0.0012,3.003053069376097,3.003053069376097
2280,0.0012,3.0031786559329134,3.0031786559329134
2300,0.0012,3.0001482902259355,3.0001482902259355
2320,0.0012,2.999146920140192,2.999146920140192
2340,0.0012,2.996902674213499,2.996902674213499
2360,0.0012,2.9934337388813836,2.9934337388813836
2380,0.0012,2.992320102325863,2.992320102325863
2400,0.0012,2.9929783721029497,2.9929783721029497
2420,0.0012,2.9899470195475146,2.9899470195475146
2440,0.0012,2.9883887299848437,2.9883887299848437
2460,0.0012,2.9858531950449034,2.9858531950449034
2480,0.0012,2.9847647411135276,2.9847647411135276
2500,0.0012,2.9835440590325044,2.9835440590325044
2520,0.0012,2.9819790505042194,2.9819790505042194
2540,0.0012,2.9817196541862705,2.9817196541862705
2560,0.0012,2.9794855384883623,2.9794855384883623
2580,0.0012,2.977862973746742,2.977862973746742
2600,0.0012,2.976077712385534,2.976077712385534
2620,0.0012,2.9770143969174314,2.9770143969174314
2640,0.0012,2.9724362228490255,2.9724362228490255
2660,0.0012,2.9726026671992054,2.9726026671992054
2680,0.0012,2.9705301604510925,2.9705301604510925
2700,0.0012,2.971114232850037,2.971114232850037
2720,0.0012,2.9677174082321014,2.9677174082321014
2740,0.0012,2.9663130066889547,2.9663130066889547
2760,0.0012,2.9651180384495177,2.9651180384495177
2780,0.0012,2.9639300087182683,2.9639300087182683
2800,0.0012,2.9629268831924627,2.9629268831924627
2820,0.0012,2.9615634939282547,2.9615634939282547
2840,0.0012,2.9608775392967814,2.9608775392967814
2860,0.0012,2.9587817264261473,2.9587817264261473
2880,0.0012,2.957509192525766,2.957509192525766
2900,0.0012,2.956170636329366,2.956170636329366
2920,0.0012,2.9557438484617795,2.9557438484617795
2940,0.0012,2.9539922510538115,2.9539922510538115
2960,0.0012,2.952238303691537,2.952238303691537
2980,0.0012,2.9511485421799284,2.9511485421799284
3000,0.0012,2.9522292147900138,2.9522292147900138
3020,0.0012,2.9481623620295454,2.9481623620295454
3040,0.0012,2.948504217941105,2.948504217941105
3060,0.0012,2.9471842519338223,2.9471842519338223
3080,0.0012,2.9470604179524273,2.9470604179524273
3100,0.0012,2.9463351693422997,2.9463351693422997
3120,0.0012,2.9430766643299022,2.9430766643299022
3140,0.0012,2.9442870373985732,2.9442870373985732
3160,0.0012,2.9400530977671036,2.9400530977671036
3180,0.0012,2.942868382175253,2.942868382175253
3200,0.0012,2.9376020226030914,2.9376020226030914
3220,0.0012,2.937850136575167,2.937850136575167
3240,0.0012,2.9380058953815373,2.9380058953815373
3260,0.0012,2.9364076972045337,2.9364076972045337
3280,0.0012,2.9361764158016483,2.9361764158016483
3300,0.0012,2.9343681224247473,2.9343681224247473
3320,0.0012,2.9337025791560474,2.9337025791560474
3340,0.0012,2.9323870696171435,2.9323870696171435
3360,0.0012,2.9311878594177316,2.9311878594177316
3380,0.0012,2.9317569153282954,2.9317569153282954
3400,0.0012,2.9303617523070344,2.9303617523070344
3420,0.0012,2.928611398204115,2.928611398204115
3440,0.0012,2.927969250733553,2.927969250733553
3460,0.0012,2.9265988701327803,2.9265988701327803
3480,0.0012,2.9274762427308563,2.9274762427308563
3500,0.0012,2.926181941456391,2.926181941456391
3520,0.0012,2.9228709778483055,2.9228709778483055
3540,0.0012,2.9231976984382575,2.9231976984382575
3560,0.0012,2.9236021926862343,2.9236021926862343
3580,0.0012,2.92251212970941,2.92251212970941
3600,0.0012,2.920113688210206,2.920113688210206
3620,0.0012,2.921040333389268,2.921040333389268
3640,0.0012,2.9186887742216316,2.9186887742216316
3660,0.0012,2.9183437476812544,2.9183437476812544
3680,0.0012,2.9182512045831697,2.9182512045831697
3700,0.0012,2.9163059288202424,2.9163059288202424
3720,0.0012,2.9144290816020315,2.9144290816020315
3740,0.0012,2.914688213680058,2.914688213680058
3760,0.0012,2.914287146436896,2.914287146436896
3780,0.0012,2.913522143485922,2.913522143485922
3800,0.0012,2.9124226742869106,2.9124226742869106
3820,0.0012,2.9106652875190937,2.9106652875190937
3840,0.0012,2.9117475537924733,2.9117475537924733
3860,0.0012,2.911366093818585,2.911366093818585
3880,0.0012,2.910063722275661,2.910063722275661
3900,0.0012,2.908389327749652,2.908389327749652
3920,0.0012,2.908437058417543,2.908437058417543
3940,0.0012,2.9072788961651153,2.9072788961651153
3960,0.0012,2.905967857885054,2.905967857885054
3964,0.0012,2.906060704644715,2.906060704644715
3968,0.0012,2.905488653016692,2.905488653016692
3972,0.0012,2.9061908943826396,2.9061908943826396
3976,0.0012,2.9078313728143836,2.9078313728143836
3980,0.0012,2.905374540105834,2.905374540105834
3984,0.0012,2.906310638094695,2.906310638094695
3988,0.0012,2.904979912113758,2.904979912113758
3992,0.0012,2.9043014550096777,2.9043014550096777
3996,0.0012,2.9049920430154375,2.9049920430154375
4000,0.0001,2.9035298620228445,2.9035298620228445
4004,0.0001,2.820588276919261,2.820588276919261
4008,0.0001,2.7698716262377716,2.7698716262377716
4012,0.0001,2.7302704557216657,2.7302704557216657
4016,0.0001,2.701663347316577,2.701663347316577
4020,0.0001,2.6808948137843878,2.6808948137843878
4024,0.0001,2.6604054600519205,2.6604054600519205
4028,0.0001,2.6468365548878117,2.6468365548878117
4032,0.0001,2.6344979297325257,2.6344979297325257
4036,0.0001,2.6227187925792466,2.6227187925792466
4040,0.0001,2.611383716808831,2.611383716808831
4044,0.0001,2.6054573154604106,2.6054573154604106
4048,0.0001,2.5963156503421803,2.5963156503421803
4052,0.0001,2.5916131984012676,2.5916131984012676
4056,0.0001,2.58539608393849,2.58539608393849
4060,0.0001,2.5784594091000783,2.5784594091000783
4064,0.0001,2.572931350604691,2.572931350604691
4068,0.0001,2.5683785435203053,2.5683785435203053
4072,0.0001,2.5644817286616375,2.5644817286616375
4076,0.0001,2.5591671619967182,2.5591671619967182
4080,0.0001,2.555912671768832,2.555912671768832
4084,0.0001,2.5540400036446753,2.5540400036446753
4088,0.0001,2.549165000658953,2.549165000658953
4092,0.0001,2.546009974137458,2.546009974137458
4096,0.0001,2.5440122481932317,2.5440122481932317
4100,0.0001,2.540840843105233,2.540840843105233
4104,0.0001,2.538198271887506,2.538198271887506
4108,0.0001,2.5361257146386893,2.5361257146386893
4112,0.0001,2.5343706341585004,2.5343706341585004
4116,0.0001,2.530892710510598,2.530892710510598
4120,0.0001,2.529282595115913,2.529282595115913
4124,0.0001,2.5262707014211965,2.5262707014211965
4128,0.0001,2.5263990652347426,2.5263990652347426
4132,0.0001,2.5245853983163435,2.5245853983163435
4136,0.0001,2.521833849594737,2.521833849594737
4140,0.0001,2.5202507261542695,2.5202507261542695
4144,0.0001,2.52070956607758,2.52070956607758
4148,0.0001,2.5176901441703117,2.5176901441703117
4152,0.0001,2.5163299636658287,2.5163299636658287
4156,0.0001,2.5137862592574853,2.5137862592574853
4160,0.0001,2.514258773902414,2.514258773902414
4164,0.0001,2.5120600480783133,2.5120600480783133
4168,0.0001,2.5109508598072883,2.5109508598072883
4172,0.0001,2.5101371004912005,2.5101371004912005
4176,0.0001,2.508234886067489,2.508234886067489
4180,0.0001,2.5071721022822926,2.5071721022822926
4184,0.0001,2.5062236565246367,2.5062236565246367
4188,0.0001,2.5039356500096703,2.5039356500096703
4192,0.0001,2.5057988526362496,2.5057988526362496
4196,0.0001,2.503800911328509,2.503800911328509
4200,0.0001,2.5032912810976877,2.5032912810976877
4204,0.0001,2.501176117985741,2.501176117985741
4208,0.0001,2.5005715971066804,2.5005715971066804
4212,0.0001,2.498645565026595,2.498645565026595
4216,0.0001,2.4982979104325396,2.4982979104325396
4220,0.0001,2.4976156273908208,2.4976156273908208
4224,0.0001,2.4954551673049004,2.4954551673049004
4228,0.0001,2.495138552311307,2.495138552311307
4232,0.0001,2.4948837197015705,2.4948837197015705
4236,0.0001,2.4947384594190316,2.4947384594190316
4240,0.0001,2.4936280065132537,2.4936280065132537
4244,0.0001,2.4938572605200164,2.4938572605200164
4248,0.0001,2.4916924856759297,2.4916924856759297
4252,0.0001,2.490173142668563,2.490173142668563
4256,0.0001,2.491487894821637,2.491487894821637
4260,0.0001,2.489912520204505,2.489912520204505
4264,0.0001,2.4887743520876993,2.4887743520876993
4268,0.0001,2.489274127616818,2.489274127616818
4272,0.0001,2.4883378849677613,2.4883378849677613
4276,0.0001,2.487203512741763,2.487203512741763
4280,0.0001,2.4862699931887,2.4862699931887
4284,0.0001,2.4869017548277834,2.4869017548277834
4288,0.0001,2.4849535369539137,2.4849535369539137
4292,0.0001,2.4859481052713,2.4859481052713
4296,0.0001,2.484883028601559,2.484883028601559
4300,0.0001,2.4850364299866685,2.4850364299866685
4304,0.0001,2.485723417338953,2.485723417338953
4308,0.0001,2.4828598891654745,2.4828598891654745
4312,0.0001,2.4813964549903567,2.4813964549903567
